species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,priority_group,iucn_red_list_status
Grus grus,Common Crane,Aves,Gruidae,24.61202,74.10705,India,Rajasthan,2024-01-05,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5340275442,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.091085,70.6077,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5340347724,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.159428,68.736,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5340612751,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.642199,70.53986,India,Gujarat,2024-01-29,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5340769940,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.244316,69.20147,India,Gujarat,2024-01-13,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5341054275,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.438314,69.923645,India,Gujarat,2024-01-20,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5341268206,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.829304,72.04517,India,Gujarat,2024-01-11,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5341861442,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.052404,72.02836,India,Gujarat,2024-01-23,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5341927245,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.324259,71.83045,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5342110260,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.931429,71.98163,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5342168656,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,28.465872,76.88951,India,Haryana,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5342571729,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.679081,70.80665,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5343366355,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.629831,69.764435,India,Gujarat,2024-01-24,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5343778108,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.313711,71.077446,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5343809581,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.238766,71.20038,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5343921086,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.531862,70.17371,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5344504183,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587845,69.39942,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5344514331,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.207588,71.739006,India,Gujarat,2024-01-17,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5344576896,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.238766,71.20038,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5344994038,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.894167,71.3917,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5345228156,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5345690000,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.250257,71.69395,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5346783922,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.503946,70.076904,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5346871435,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,26.842615,94.109184,India,Assam,2024-01-05,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5346932248,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.29616,71.11643,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5347188768,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5347412297,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.51916,70.1515,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5348005427,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.838707,72.02697,India,Gujarat,2024-01-24,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5348270448,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,28.50256,76.92258,India,Haryana,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5348814280,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.30742,73.27899,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5349377963,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.020699,71.65828,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5349394917,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.29616,71.11643,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5349584321,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5349924837,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.82017,72.0605,India,Gujarat,2024-01-06,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5350330116,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.986256,71.936195,India,Gujarat,2024-01-04,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5350476058,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.726799,70.61081,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5350666313,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.8935,71.39182,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5350769300,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.020699,71.65828,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5351285039,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.611801,69.262825,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5351766664,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.15124,71.73205,India,Gujarat,2024-01-11,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5352756072,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.580193,69.48612,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5352872130,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.088259,71.76848,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5353010464,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5353270151,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5353538508,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,28.50256,76.92258,India,Haryana,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5353556538,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.605173,70.25121,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5353693162,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.438314,69.923645,India,Gujarat,2024-01-16,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5353781448,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5354650873,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.238766,71.20038,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5354748525,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.438314,69.923645,India,Gujarat,2024-01-16,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5354793749,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5354871824,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.207588,71.739006,India,Gujarat,2024-01-23,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5354987988,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.14266,72.40754,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5355081638,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.038055,72.52175,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5356141556,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.133139,72.40304,India,Gujarat,2024-01-26,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5356946067,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.782951,70.11676,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5357000193,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.408104,69.97436,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5357037670,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.01887,71.67909,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5357165537,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.86647,72.07303,India,Gujarat,2024-01-29,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5357793626,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.178854,71.67514,India,Gujarat,2024-01-13,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5357857461,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.774914,69.5423,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5358028661,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.61202,74.10705,India,Rajasthan,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5358855775,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.792345,72.02314,India,Gujarat,2024-01-08,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5359459528,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.207588,71.739006,India,Gujarat,2024-01-30,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5359977974,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5360031153,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.791214,69.43543,India,Gujarat,2024-01-23,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5360115437,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.698126,71.42212,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5360204130,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.844368,70.48594,India,Gujarat,2024-01-12,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5360769111,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.628736,69.62899,India,Gujarat,2024-01-06,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361117826,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.587114,69.2488,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361441899,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.593412,74.1121,India,Rajasthan,2024-01-20,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361474559,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.438314,69.923645,India,Gujarat,2024-01-05,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361526939,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.14021,72.39225,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361657092,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.637299,69.61822,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361709391,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.140146,72.39296,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361781442,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.833065,72.06392,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5361882641,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.859692,71.3203,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5362812779,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.137913,71.76892,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5363069010,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.523685,70.14224,India,Gujarat,2024-01-30,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5363487049,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.309065,71.86517,India,Gujarat,2024-01-18,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5363487675,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.71972,70.7947,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5363713130,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.173716,71.63966,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5363775475,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.82816,72.05756,India,Gujarat,2024-01-07,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5364136715,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.500048,70.02787,India,Gujarat,2024-01-01,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5364173622,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.134003,72.39984,India,Gujarat,2024-01-09,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5364284780,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.763445,72.184875,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5364666716,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.14021,72.39225,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5364946634,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.195534,72.692665,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5365109348,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.74664,71.0182,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5365286599,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5366124627,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.140146,72.39296,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5366297187,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.698126,71.42212,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5366320114,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.077177,70.59066,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5366377878,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.580193,69.48612,India,Gujarat,2024-01-23,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5366549344,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.510754,69.40922,India,Gujarat,2024-01-25,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5367296012,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.083658,68.808876,India,Gujarat,2024-01-21,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5367708353,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.823542,72.059204,India,Gujarat,2024-01-15,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5368259896,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.719765,70.39993,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5368812464,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.768929,70.8631,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5369022479,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.890354,72.04106,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5369506636,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.829786,72.09826,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5370029940,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,21.147144,70.41392,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5370490831,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.913887,71.971466,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5370505694,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.313711,71.077446,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5370913827,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.157406,71.19849,India,Gujarat,2024-01-23,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5371094079,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.438314,69.923645,India,Gujarat,2024-01-05,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5371998723,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.801647,70.8616,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5372594870,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,20.011,74.1478,India,Maharashtra,2024-01-14,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5373322698,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.792345,72.02314,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5373474704,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.642199,70.53986,India,Gujarat,2024-01-29,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5373582186,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.17861,71.05907,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5374019157,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,24.313229,71.07839,India,Gujarat,2024-01-27,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5374063026,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,23.582237,69.31515,India,Gujarat,2024-01-17,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5374328928,,,,,,LC/Not Evaluated
Grus grus,Common Crane,Aves,Gruidae,22.779213,71.98769,India,Gujarat,2024-01-28,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5374607788,,,,,,LC/Not Evaluated
Phylloscopus valentini,Bianchi's Warbler,Aves,Phylloscopidae,27.534508,96.42767,India,Arunachal Pradesh,2024-01-10,2024.0,1.0,GBIF,HUMAN_OBSERVATION,5527887716,,,,,,LC/Not Evaluated
Phylloscopus valentini,Bianchi's Warbler,Aves,Phylloscopidae,27.4474,96.5341,India,Coastal India / Marine,2023-01-26,2023.0,1.0,GBIF,HUMAN_OBSERVATION,4062429798,,,,,,LC/Not Evaluated
Phylloscopus valentini,Bianchi's Warbler,Aves,Phylloscopidae,27.493,96.378,India,Coastal India / Marine,2022-12-13,2022.0,12.0,GBIF,MACHINE_OBSERVATION,4018712745,,,,,,LC/Not Evaluated
Horornis canturians,Manchurian Bush Warbler,Aves,Cettiidae,26.051,91.8704,India,Meghalaya,1955-03-15,1955.0,3.0,GBIF,HUMAN_OBSERVATION,2199721492,,,,,,LC/Not Evaluated
Horornis canturians,Manchurian Bush Warbler,Aves,Cettiidae,24.8,93.0,India,Assam,1881-01-01,1881.0,1.0,GBIF,HUMAN_OBSERVATION,5494494827,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.7569,77.89007,India,Ladakh,2020-11-03,2020.0,11.0,GBIF,HUMAN_OBSERVATION,3198801671,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.62145,78.07964,India,Ladakh,2020-11-02,2020.0,11.0,GBIF,HUMAN_OBSERVATION,3260182029,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.729473,77.960884,India,Ladakh,2020-11-03,2020.0,11.0,GBIF,HUMAN_OBSERVATION,3289381332,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.7569,77.89007,India,Ladakh,2020-11-03,2020.0,11.0,GBIF,HUMAN_OBSERVATION,3663713109,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.65552,78.00701,India,Ladakh,2020-11-03,2020.0,11.0,GBIF,HUMAN_OBSERVATION,5489883875,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.90767,78.46277,India,Ladakh,2017-06-20,2017.0,6.0,GBIF,HUMAN_OBSERVATION,2134956789,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,33.863716,78.52388,India,Ladakh,2017-06-20,2017.0,6.0,GBIF,HUMAN_OBSERVATION,4180235079,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,36.3085,74.6194,India,Ladakh,2016-08-30,2016.0,8.0,GBIF,HUMAN_OBSERVATION,2800815811,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.031586,76.05439,India,Ladakh,1983-09-02,1983.0,9.0,GBIF,HUMAN_OBSERVATION,5674129716,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.056858,77.666794,India,Ladakh,1981-09-23,1981.0,9.0,GBIF,HUMAN_OBSERVATION,3579714130,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.056858,77.666794,India,Ladakh,1981-09-23,1981.0,9.0,GBIF,HUMAN_OBSERVATION,4180265287,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.05284,77.7018,India,Ladakh,1981-09-23,1981.0,9.0,GBIF,HUMAN_OBSERVATION,5400835464,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.056858,77.666794,India,Ladakh,1980-09-18,1980.0,9.0,GBIF,HUMAN_OBSERVATION,3642863442,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.05284,77.7018,India,Ladakh,1980-09-18,1980.0,9.0,GBIF,HUMAN_OBSERVATION,5346141791,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.05284,77.7018,India,Ladakh,1980-09-18,1980.0,9.0,GBIF,HUMAN_OBSERVATION,5468200868,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,34.182106,78.14601,India,Ladakh,1934-07-02,1934.0,7.0,GBIF,HUMAN_OBSERVATION,5582378964,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,35.92096,74.31097,India,Ladakh,1879-09-06,1879.0,9.0,GBIF,HUMAN_OBSERVATION,5575842527,,,,,,LC/Not Evaluated
Curruca nisoria,Barred Warbler,Aves,Sylviidae,35.92096,74.31097,India,Ladakh,1869-09-06,1869.0,9.0,GBIF,HUMAN_OBSERVATION,5594285322,,,,,,LC/Not Evaluated
Ixobrychus minutus,Little Bittern,Aves,Ardeidae,34.0286,74.7616,India,Ladakh / J&K,2021-06-08,2021.0,6.0,GBIF,HUMAN_OBSERVATION,3323650332,,,,,,LC/Not Evaluated
Ixobrychus minutus,Little Bittern,Aves,Ardeidae,34.030465,74.798802,India,Ladakh / J&K,2020-10-04,2020.0,10.0,GBIF,HUMAN_OBSERVATION,3034563696,,,,,,LC/Not Evaluated
Ixobrychus minutus,Little Bittern,Aves,Ardeidae,26.48736,74.55423,India,Coastal India / Marine,2009-10-21T00:00,2009.0,10.0,GBIF,HUMAN_OBSERVATION,5027104956,,,,,,LC/Not Evaluated
Ixobrychus minutus,Little Bittern,Aves,Ardeidae,34.86664,75.84245,India,Jammu and Kashmir,1865,,,GBIF,PRESERVED_SPECIMEN,1837127887,,,,,,LC/Not Evaluated
Balaenoptera physalus,Fin Whale,Mammalia,Balaenopteridae,21.17,72.8,India,Coastal India / Marine,1971-08-13,1971.0,8.0,GBIF,HUMAN_OBSERVATION,1317677122,,,,,,LC/Not Evaluated
